player_ID;player_name;overall;club;league;nationality;position;age;height;weight
1339;Diony;76;AS Saint-Étienne;Ligue 1 Conforama;France;ST;25;183;82
1340;José Sá;76;FC Porto;Liga NOS;Portugal;GK;25;192;85
1341;Santi Mina;76;Valencia CF;LaLiga Santander;Spain;RW;22;177;71
1342;Gabriel;76;SL Benfica;Liga NOS;Brazil;ST;22;178;68
1343;Castillo;76;U.N.A.M.;LIGA Bancomer MX;Chile;ST;25;179;74
1344;Josué;76;RSC Anderlecht;Belgium Pro League;Portugal;CB;26;187;80
1345;Öztunali;76;1. FSV Mainz 05;Bundesliga;Germany;RM;22;184;80
1346;Ferreyra;76;Shakhtar Donetsk;Ukrayina Liha;Argentina;ST;27;187;76
1347;Horta;76;SC Braga;Liga NOS;Portugal;LM;24;173;63
1348;Balanta;76;FC Basel;Raiffeisen Super League;Colombia;CB;25;181;84
1349;Fabra;76;Boca Juniors;Primera División;Colombia;LB;27;172;72
1350;Chará;76;Junior FC;Liga Dimayor;Colombia;RM;27;165;68
1351;Mejía;76;Club León;LIGA Bancomer MX;Colombia;CDM;30;178;79
1352;Izquierdoz;76;Santos Laguna;LIGA Bancomer MX;Argentina;CB;29;184;85
1353;Mas;76;Trabzonspor;Süper Lig;Argentina;LB;29;183;73
1354;Rey;76;PAOK;Hellas Liga;Argentina;GK;27;190;80
1355;Puch;76;Pachuca;LIGA Bancomer MX;Chile;RM;32;168;73
1356;Peruzzi;76;Boca Juniors;Primera División;Argentina;RB;26;178;74
1357;Sabaly;76;FC Girondins de Bordeaux;Ligue 1 Conforama;France;RB;25;173;67
1358;Jedvaj;76;Bayer 04 Leverkusen;Bundesliga;Croatia;CB;22;184;81
1359;Lodygin;76;Zenit St. Petersburg;Russian Football Premier League;Russia;GK;28;187;82
1360;Añor;76;Málaga CF;LaLiga Santander;Venezuela;RM;24;175;65
1361;Mussis;76;San Lorenzo de Almagro;Primera División;Argentina;CDM;26;174;75
1362;Carlos Mané;76;VfB Stuttgart;Bundesliga;Portugal;RM;24;173;67
1363;Cartabia;76;RC Deportivo;LaLiga Santander;Argentina;RM;25;169;65
1364;Simeone;76;Fiorentina;Calcio A;Argentina;ST;23;180;81
1365;García;76;Vitória Guimarães;Liga NOS;Venezuela;RB;24;175;70
1366;Camarasa;76;Real Betis;LaLiga Santander;Spain;CAM;24;183;76
1367;Gómez;76;Club Atlético Lanús;Primera División;Argentina;RB;25;173;63
1368;Diego Carlos;76;FC Nantes;Ligue 1 Conforama;Brazil;CB;25;185;79
1369;Cristóforo;76;Fiorentina;Calcio A;Uruguay;CDM;25;175;68
1370;Valencia;76;Tigres U.A.N.L.;LIGA Bancomer MX;Ecuador;ST;28;174;74
1371;Romero;76;D. Alavés;LaLiga Santander;Paraguay;RM;26;176;73
1372;Diego Rico;76;CD Leganés;LaLiga Santander;Spain;LB;25;183;76
1373;Caldara;76;Atalanta;Calcio A;Italy;CB;24;187;80
1374;Hernández;76;Atlético Madrid;LaLiga Santander;France;CB;22;183;76
1375;Gutiérrez;76;Pachuca;LIGA Bancomer MX;Mexico;CM;23;176;70
1376;Van De Beek;76;Ajax;Eredivisie;Holland;CM;21;183;75
1377;Mariano;76;Olympique Lyonnais;Ligue 1 Conforama;Dominican Republic;ST;25;182;75
1378;Costa;76;Wolverhampton Wanderers;EFL Championship;Portugal;RW;24;178;73
1379;Jojic;76;1. FC Köln;Bundesliga;Serbia;CM;26;177;79
1380;Embolo;76;FC Schalke 04;Bundesliga;Switzerland;ST;21;185;86
1381;Otávio;76;FC Girondins de Bordeaux;Ligue 1 Conforama;Brazil;CDM;24;176;73
1382;Sulu;76;SV Darmstadt 98;Bundesliga 2;Turkey;CB;32;183;80
1383;Tufan;76;Fenerbahçe SK;Süper Lig;Turkey;CDM;23;179;70
1384;Pašalic;76;Spartak Moscow;Russian Football Premier League;Croatia;CM;23;189;83
1385;cen;76;CS Marítimo;Liga NOS;Belgium;CDM;29;180;75
1386;Toko-Ekambi;76;Angers SCO;Ligue 1 Conforama;Cameroon;ST;26;183;70
1387;Dyego Sousa;76;SC Braga;Liga NOS;Brazil;ST;29;190;83
1388;Bensebaini;76;Stade Rennais FC;Ligue 1 Conforama;Algeria;CB;23;186;75
1389;Martins;76;SC Braga;Liga NOS;Portugal;LM;25;178;70
1390;Ordets;76;Shakhtar Donetsk;Ukrayina Liha;Ukraine;CB;26;194;82
1391;Mounié;76;Huddersfield Town;Premier League;Benin;ST;24;190;80
1392;Golovin;76;CSKA Moscow;Russian Football Premier League;Russia;CM;22;180;69
1393;Kimpembe;76;Paris Saint-Germain;Ligue 1 Conforama;France;CB;23;183;71
1394;Thiago Maia;76;LOSC Lille;Ligue 1 Conforama;Brazil;CDM;21;178;64
1395;Díaz;76;Club Atlético Huracán;Primera División;Argentina;GK;32;187;84
1396;Jankto;76;Udinese;Calcio A;Czech Republic;CM;22;184;74
1397;Podence;76;Sporting CP;Liga NOS;Portugal;CF;22;165;58
1398;Ramselaar;76;PSV;Eredivisie;Holland;CAM;22;180;74
1399;Henrichs;76;Bayer 04 Leverkusen;Bundesliga;Germany;RB;21;183;77
1400;Mutc;76;1. FSV Mainz 05;Bundesliga;Japan;ST;26;179;72
1401;Palhinha;76;Sporting CP;Liga NOS;Portugal;CDM;23;190;82
1402;Gil Dias;76;Fiorentina;Calcio A;Portugal;RM;22;183;78
1403;Pjaca;76;Juventus;Calcio A;Croatia;LW;23;186;85
1404;Pereiro;76;PSV;Eredivisie;Uruguay;CAM;23;188;79
1405;Bailey;76;Bayer 04 Leverkusen;Bundesliga;Jamaica;LM;21;180;75
1406;Sanches;76;Swansea City;Premier League;Portugal;CM;21;176;70
1407;Kessié;76;Milan;Calcio A;CÃ´te d'Ivoire;CM;21;183;76
1408;Krovinovic;76;SL Benfica;Liga NOS;Croatia;CAM;23;175;70
1409;Diop;76;Toulouse Football Club;Ligue 1 Conforama;France;CB;21;194;92
1410;Raphinha;76;Vitória Guimarães;Liga NOS;Brazil;LM;21;176;68
1411;Carlos Soler;76;Valencia CF;LaLiga Santander;Spain;CM;21;183;72
1412;De Ligt;76;Ajax;Eredivisie;Holland;CB;19;188;89
1413;Konan;76;Vitória Guimarães;Liga NOS;CÃ´te d'Ivoire;LB;22;176;71
1414;Martín;76;RCD Espanyol;LaLiga Santander;Spain;LB;21;180;72
1415;Rog;76;Napoli;Calcio A;Croatia;CAM;23;180;73
1416;Proto;76;Olympiacos CFP;Hellas Liga;Belgium;GK;35;186;77
1417;Frecklington;76;Rotherham United;EFL League One;Republic of Ireland;CM;33;180;75
1418;Zambrano;76;PAOK;Hellas Liga;Peru;CB;29;185;78
1419;Wangberg;76;Tromsø IL;Eliteserien;Norway;CB;27;188;85
1420;Pantilimon;76;RC Deportivo;LaLiga Santander;Romania;GK;31;203;110
1421;Leandro;76;Kashima Antlers;Meiji Yasuda J1 League;Brazil;RM;25;175;71
1422;Ishak;76;1. FC Nürnberg;Bundesliga 2;Sweden;ST;25;185;81
1423;Tarantini;76;Rio Ave FC;Liga NOS;Portugal;CM;34;188;78
1424;Vercoutre;76;Stade Malherbe Caen;Ligue 1 Conforama;France;GK;38;185;78
1425;Dainelli;76;Chievo Verona;Calcio A;Italy;CB;39;191;78
1426;Collins;76;West Ham United;Premier League;Wales;CB;35;188;83
1427;Olsson;76;Djurgårdens IF;Allsvenskan;Sweden;CB;35;193;84
1428;Lehmann;76;1. FC Köln;Bundesliga;Germany;CDM;35;179;75
1429;Riesgo;76;SD Eibar;LaLiga Santander;Spain;GK;35;185;76
1430;cnan;76;Galatasaray SK;Süper Lig;Turkey;CM;33;182;74
1431;Kaldcrcm;76;Fenerbahçe SK;Süper Lig;Turkey;LB;28;183;75
1432;Brown;76;Celtic;Scottish Premiership;Scotland;CDM;33;175;74
1433;Alexis;76;D. Alavés;LaLiga Santander;Spain;CB;33;183;75
1434;Francis;76;Bournemouth;Premier League;England;CB;33;183;90
1435;Kießling;76;Bayer 04 Leverkusen;Bundesliga;Germany;ST;34;191;81
1436;Pazzini;76;Hellas Verona;Calcio A;Italy;ST;34;180;77
1437;Gastaldello;76;Brescia;Calcio B;Italy;CB;35;185;77
1438;Storari;76;Milan;Calcio A;Italy;GK;41;187;76
1439;Fletcher;76;Stoke City;Premier League;Scotland;CM;34;184;74
1440;Lux;76;River Plate;Primera División;Argentina;GK;36;185;77
1441;Domínguez;76;Rayo Vallecano;LaLiga 1 I 2 I 3;Argentina;CAM;37;175;73
1442;Ponzio;76;River Plate;Primera División;Argentina;CDM;36;174;71
1443;Cesar;76;Chievo Verona;Calcio A;Slovenia;CB;36;191;89
1444;Fuchs;76;Leicester City;Premier League;Austria;LB;32;186;80
1445;Dátolo;76;Club Atlético Banfield;Primera División;Argentina;CAM;34;177;72
1446;Demirel;76;Fenerbahçe SK;Süper Lig;Turkey;GK;36;191;90
1447;Fernández;76;Villarreal CF;LaLiga Santander;Spain;GK;31;184;86
1448;Cejudo;76;Western Sydney Wanderers;Hyundai A-League;Spain;RM;34;180;78
1449;Diego Castro;76;Perth Glory;Hyundai A-League;Spain;LM;36;174;71
1450;Karcemarskas;76;Osmanl?spor;Süper Lig;Lithuania;GK;35;189;83
1451;Yanbaev;76;FC Krasnodar;Russian Football Premier League;Russia;RB;34;178;71
1452;Sambueza;76;Deportivo Toluca;LIGA Bancomer MX;Argentina;LM;34;174;74
1453;Civelli;76;Club Atlético Banfield;Primera División;Argentina;CB;34;195;89
1454;Cvitanich;76;Club Atlético Banfield;Primera División;Argentina;ST;34;174;72
1455;Zhirkov;76;Zenit St. Petersburg;Russian Football Premier League;Russia;LB;35;180;75
1456;Belenov;76;FC Ufa;Russian Football Premier League;Russia;GK;32;197;91
1457;Snodgrass;76;Aston Villa;EFL Championship;Scotland;RM;31;182;82
1458;Corona;76;Cruz Azul;LIGA Bancomer MX;Mexico;GK;37;184;84
1459;Ciman;76;Impact Montréal;Major League Soccer;Belgium;CB;33;184;70
1460;Hunt;76;Hamburger SV;Bundesliga;Germany;CAM;32;183;73
1461;Fernandes;76;Eintracht Frankfurt;Bundesliga;Switzerland;CDM;32;179;70
1462;Peralta;76;Club América;LIGA Bancomer MX;Mexico;ST;34;179;74
1463;Abraham;76;U.N.A.M.;LIGA Bancomer MX;Spain;CM;33;178;80
1464;Gámez;76;Newcastle United;Premier League;Spain;RB;33;182;77
1465;Matip;76;FC Ingolstadt 04;Bundesliga 2;Cameroon;CB;33;184;83
1466;Agirretxe;76;Real Sociedad;LaLiga Santander;Spain;ST;31;187;77
1467;Boselli;76;Club León;LIGA Bancomer MX;Argentina;ST;33;185;75
1468;Kucher;76;Kayserispor;Süper Lig;Ukraine;CB;35;184;77
1469;Morrison;76;West Bromwich Albion;Premier League;Scotland;CAM;32;178;64
1470;Rolando;76;Olympique de Marseille;Ligue 1 Conforama;Portugal;CB;33;189;77
1471;Orozco;76;Santos Laguna;LIGA Bancomer MX;Mexico;GK;32;184;79
1472;Raggi;76;AS Monaco Football Club SA;Ligue 1 Conforama;Italy;CB;34;187;82
1473;Sessègnon;76;Montpellier Hérault SC;Ligue 1 Conforama;Benin;CM;34;172;72
1474;Bcaszczykowski;76;VfL Wolfsburg;Bundesliga;Poland;RM;32;176;77
1475;Polacski;76;TSG 1899 Hoffenheim;Bundesliga;Poland;CDM;32;183;78
1476;Izco;76;Crotone;Calcio A;Argentina;CM;35;180;77
1477;Sosa;76;Tigres U.A.N.L.;LIGA Bancomer MX;Argentina;RM;31;179;74
1478;Kasaev;76;Lokomotiv Moscow;Russian Football Premier League;Russia;LM;32;174;76
1479;Kerzhakov;76;Zenit St. Petersburg;Russian Football Premier League;Russia;GK;31;191;82
1480;Higuaín;76;Columbus Crew SC;Major League Soccer;Argentina;CAM;33;173;75
1481;Vlaar;76;AZ;Eredivisie;Holland;CB;33;189;80
1482;Long;76;Southampton;Premier League;Republic of Ireland;ST;31;178;70
1483;Rodriguez;76;West Bromwich Albion;Premier League;England;LM;29;185;80
1484;Compper;76;RB Leipzig;Bundesliga;Germany;CB;33;185;80
1485;De Silvestri;76;Torino;Calcio A;Italy;RB;30;186;84
1486;Artiles;76;UD Las Palmas;LaLiga Santander;Spain;CB;32;184;78
1487;Aguilar;76;Club América;LIGA Bancomer MX;Mexico;RB;32;180;67
1488;Erkin;76;Be?ikta? JK;Süper Lig;Turkey;LB;30;181;72
1489;Martínez;76;Real Sociedad;LaLiga Santander;Spain;RB;32;189;79
1490;Gonzalez;76;R. Zaragoza;LaLiga 1 I 2 I 3;Spain;CB;33;190;79
1491;Moisander;76;SV Werder Bremen;Bundesliga;Finland;CB;33;183;76
1492;Cigarini;76;Cagliari;Calcio A;Italy;CM;32;175;72
1493;Antonelli;76;Milan;Calcio A;Italy;LB;31;184;79
1494;Tomkins;76;Crystal Palace;Premier League;England;CB;29;192;74
1495;Fran Rico;76;SD Eibar;LaLiga Santander;Spain;CDM;31;178;68
1496;Kums;76;RSC Anderlecht;Belgium Pro League;Belgium;CM;30;175;69
1497;Vossen;76;Club Brugge KV;Belgium Pro League;Belgium;ST;29;180;73
1498;Altidore;76;Toronto FC;Major League Soccer;United States;ST;28;183;79
1499;Mossoró;76;Medipol Ba?ak?ehir FK;Süper Lig;Brazil;CAM;35;170;67
1500;Lustenberger;76;Hertha BSC;Bundesliga;Switzerland;CDM;30;180;70
1501;Jokic;76;FC Ufa;Russian Football Premier League;Slovenia;LWB;32;176;77
1502;Baal;76;Stade Rennais FC;Ligue 1 Conforama;France;LB;32;176;75
1503;Dirar;76;Fenerbahçe SK;Süper Lig;Morocco;RM;32;187;79
1504;Matri;76;Sassuolo;Calcio A;Italy;ST;34;183;80
1505;Harnik;76;Hannover 96;Bundesliga;Austria;ST;31;186;80
1506;Grosicki;76;Hull City;EFL Championship;Poland;LM;30;180;78
1507;Deaux;76;En Avant de Guingamp;Ligue 1 Conforama;France;CDM;29;188;82
1508;Capoue;76;Watford;Premier League;France;CM;30;190;87
1509;Diop;76;RCD Espanyol;LaLiga Santander;Senegal;CDM;32;179;77
1510;González;76;Málaga CF;LaLiga Santander;Spain;CAM;30;183;76
1511;Sulejmani;76;BSC Young Boys;Raiffeisen Super League;Serbia;LM;29;178;73
1512;Insúa;76;VfB Stuttgart;Bundesliga;Argentina;LB;29;180;79
1513;Vokes;76;Burnley;Premier League;Wales;ST;28;188;90
1514;Kraft;76;Hertha BSC;Bundesliga;Germany;GK;30;187;78
1515;Ekdal;76;Hamburger SV;Bundesliga;Sweden;CM;29;186;75
1516;Yanga-M'Biwa;76;Olympique Lyonnais;Ligue 1 Conforama;France;CB;29;184;77
1517;Koo Ja Cheol;76;FC Augsburg;Bundesliga;Korea Republic;CAM;29;183;77
1518;Ranocchia;76;Inter;Calcio A;Italy;CB;30;195;81
1519;De Maio;76;Bologna;Calcio A;France;CB;31;190;90
1520;Beto;76;Göztepe SK;Süper Lig;Portugal;GK;36;182;81
1521;Mavraj;76;Hamburger SV;Bundesliga;Albania;CB;32;189;84
1522;Aguilar;76;Club América;LIGA Bancomer MX;Paraguay;CB;31;180;80
1523;Clark;76;Newcastle United;Premier League;Republic of Ireland;CB;29;188;76
1524;Stocker;76;Hertha BSC;Bundesliga;Switzerland;CAM;29;179;72
1525;Frei;76;1. FSV Mainz 05;Bundesliga;Switzerland;CM;29;183;77
1526;Petersen;76;Sport-Club Freiburg;Bundesliga;Germany;ST;29;188;85
1527;Mounier;76;Panathinaikos FC;Hellas Liga;France;RW;31;174;65
1528;Tshabalala;76;Kaizer Chiefs;South African FL;South Africa;LM;34;170;65
1529;Mercado;76;Sevilla FC;LaLiga Santander;Argentina;CB;31;180;83
1530;Van Der Wiel;76;Cagliari;Calcio A;Holland;RB;30;183;69
1531;Koné;76;Sunderland;EFL Championship;CÃ´te d'Ivoire;CB;29;186;83
1532;Arter;76;Bournemouth;Premier League;Republic of Ireland;CM;28;176;70
1533;Traoré;76;Angers SCO;Ligue 1 Conforama;CÃ´te d'Ivoire;CB;32;184;87
1534;Maurício;76;PAOK;Hellas Liga;Brazil;CDM;29;180;72
1535;Pazdan;76;Legia Warszawa;Ekstraklasa;Poland;CB;31;181;78
1536;Gulácsi;76;RB Leipzig;Bundesliga;Hungary;GK;28;190;83
1537;Rossettini;76;Genoa;Calcio A;Italy;CB;33;187;82
1538;Kakuta;76;Amiens SC;Ligue 1 Conforama;Congo DR;LM;27;173;64
1539;Borini;76;Milan;Calcio A;Italy;RM;27;180;74
1540;De Jong;76;Ajax;Eredivisie;Holland;CAM;29;185;76
1541;Der Heijden;76;Feyenoord;Eredivisie;Holland;CB;30;186;76
1542;Espinosa;76;Girona FC;LaLiga Santander;Colombia;CB;29;192;84
1543;Stuani;76;Girona FC;LaLiga Santander;Uruguay;ST;31;184;72
1544;Ulreich;76;FC Bayern München;Bundesliga;Germany;GK;30;192;84
1545;Alustiza;76;Club Atlas;LIGA Bancomer MX;Argentina;ST;34;165;68
1546;Cameron;76;Stoke City;Premier League;United States;CDM;33;190;84
1547;Paloschi;76;SPAL;Calcio A;Italy;ST;28;182;80
1548;Moreno;76;Atlético Nacional;Liga Dimayor;Colombia;ST;33;177;73
1549;Tarasov;76;Lokomotiv Moscow;Russian Football Premier League;Russia;CDM;31;192;84
1550;Isla;76;Fenerbahçe SK;Süper Lig;Chile;RB;30;176;75
1551;Wanderson;76;Dinamo Moscow;Russian Football Premier League;Brazil;ST;32;180;75
1552;Chahechouhe;76;Fenerbahçe SK;Süper Lig;Morocco;LM;32;176;68
1553;Maicon;76;Antalyaspor;Süper Lig;Brazil;LM;28;183;73
1554;Meggiorini;76;Chievo Verona;Calcio A;Italy;ST;33;182;78
1555;Heurtaux;76;Hellas Verona;Calcio A;France;CB;30;183;78
1556;Serey Dié;76;FC Basel;Raiffeisen Super League;CÃ´te d'Ivoire;CDM;33;179;77
1557;Mehmedi;76;Bayer 04 Leverkusen;Bundesliga;Switzerland;ST;27;183;78
1558;Macedo;76;UD Las Palmas;LaLiga Santander;Brazil;RB;28;176;70
1559;Brosinski;76;1. FSV Mainz 05;Bundesliga;Germany;LB;30;178;70
1560;Fornaroli;76;Melbourne City;Hyundai A-League;Uruguay;ST;31;174;68
1561;Santon;76;Inter;Calcio A;Italy;LB;27;186;83
1562;Vázquez;76;Toronto FC;Major League Soccer;Spain;CM;31;176;76
1563;Cresswell;76;West Ham United;Premier League;England;LB;28;170;66
1564;Cleverley;76;Watford;Premier League;England;CM;29;175;67
1565;Éder;76;Lokomotiv Moscow;Russian Football Premier League;Portugal;ST;30;188;86
1566;De Jong;76;PSV;Eredivisie;Holland;ST;28;188;89
1567;Skorupski;76;Roma;Calcio A;Poland;GK;27;187;84
1568;Ravet;76;Sport-Club Freiburg;Bundesliga;France;RM;29;178;72
1569;Sertic;76;Olympique de Marseille;Ligue 1 Conforama;France;CDM;29;183;76
1570;Jantschke;76;Borussia Mönchengladbach;Bundesliga;Germany;RB;28;177;76
1571;Caruzzo;76;San Lorenzo de Almagro;Primera División;Argentina;CB;34;185;80
1572;Xandão;76;R. Sporting;LaLiga 1 I 2 I 3;Brazil;CB;30;193;84
1573;Groß;76;Brighton & Hove Albion;Premier League;Germany;CM;27;181;76
1574;Pekarík;76;Hertha BSC;Bundesliga;Slovakia;RB;31;176;70
1575;Théophile-Catherine;76;AS Saint-Étienne;Ligue 1 Conforama;France;CB;28;183;84
1576;Montero;76;Vancouver Whitecaps FC;Major League Soccer;Colombia;ST;31;176;73
1577;Bóveda;76;Athletic Club;LaLiga Santander;Spain;RB;29;180;77
1578;Padt;76;FC Groningen;Eredivisie;Holland;GK;28;197;85
1579;Lestienne;76;Rubin Kazan;Russian Football Premier League;Belgium;LW;26;176;63
1580;Kike García;76;SD Eibar;LaLiga Santander;Spain;ST;28;186;79
1581;Le Marchand;76;OGC Nice;Ligue 1 Conforama;France;CB;28;185;77
1582;Marc Muniesa;76;Girona FC;LaLiga Santander;Spain;CB;26;179;72
1583;Kashia;76;Vitesse;Eredivisie;Georgia;CB;31;186;87
1584;Herrerín;76;Athletic Club;LaLiga Santander;Spain;GK;30;187;89
1585;Destro;76;Bologna;Calcio A;Italy;ST;27;178;72
1586;Schmiedebach;76;Hannover 96;Bundesliga;Germany;CDM;29;171;70
1587;Viergever;76;Ajax;Eredivisie;Holland;CB;29;183;78
1588;Souquet;76;OGC Nice;Ligue 1 Conforama;France;RB;26;179;73
1589;Bardi;76;Frosinone;Calcio B;Italy;GK;26;188;80
1590;Delort;76;Toulouse Football Club;Ligue 1 Conforama;France;ST;26;182;82
1591;Almeida;76;SL Benfica;Liga NOS;Portugal;RB;28;186;80
1592;Jansson;76;Leeds United;EFL Championship;Sweden;CB;27;196;89
1593;Tomovic;76;Chievo Verona;Calcio A;Serbia;CB;31;184;81
1594;Laguardia;76;D. Alavés;LaLiga Santander;Spain;CB;28;185;75
1595;Vukovic;76;Olympiacos CFP;Hellas Liga;Serbia;CB;30;194;82
1596;Javi López;76;RCD Espanyol;LaLiga Santander;Spain;RB;32;180;76
1597;Finnbogason;76;FC Augsburg;Bundesliga;Iceland;ST;29;185;78
1598;Torres;76;Atlético Nacional;Liga Dimayor;Colombia;CM;33;175;72
1599;Regattin;76;Osmanl?spor;Süper Lig;Morocco;LM;27;166;66
1600;Fetfatzidis;76;Al Ahli;Dawry Jameel;Greece;CAM;27;165;61
1601;Felipe;75;SPAL;Calcio A;Brazil;CB;34;188;75
1602;Cannavaro;75;Sassuolo;Calcio A;Italy;CB;37;185;83
1603;Stekelenburg;75;Everton;Premier League;Holland;GK;36;197;92
1604;Bizzarri;75;Udinese;Calcio A;Argentina;GK;40;193;89
1605;Moretti;75;Torino;Calcio A;Italy;CB;37;182;77
1606;Didot;75;En Avant de Guingamp;Ligue 1 Conforama;France;CM;35;178;65
1607;Bodmer;75;Amiens SC;Ligue 1 Conforama;France;CDM;35;190;90
1608;Maccarone;75;Brisbane Roar;Hyundai A-League;Italy;ST;39;180;70
1609;Brunt;75;West Bromwich Albion;Premier League;Northern Ireland;RM;33;185;84
1610;Huddlestone;75;Derby County;EFL Championship;England;CM;31;188;80
1611;Routledge;75;Swansea City;Premier League;England;RM;33;170;77
1612;Aquilani;75;UD Las Palmas;LaLiga Santander;Italy;CM;34;186;79
1613;Altcntop;75;SV Darmstadt 98;Bundesliga 2;Turkey;CDM;35;183;82
1614;Dawson;75;Hull City;EFL Championship;England;CB;34;188;76
1615;Hallfreðsson;75;Udinese;Calcio A;Iceland;CM;34;185;83
1616;Schaars;75;SC Heerenveen;Eredivisie;Holland;CDM;34;177;70
1617;Brienza;75;Bari;Calcio B;Italy;RW;39;168;67
1618;Johnson;75;Stoke City;Premier League;England;RB;34;182;70
1619;Walters;75;Burnley;Premier League;Republic of Ireland;ST;35;183;79
1620;Rigoni;75;Genoa;Calcio A;Italy;CM;33;185;76
1621;Rafael;75;Cagliari;Calcio A;Brazil;GK;36;187;80
1622;Barbosa;75;Villarreal CF;LaLiga Santander;Argentina;GK;34;188;75
1623;Cuéllar;75;CD Leganés;LaLiga Santander;Spain;GK;34;187;76
1624;Maggio;75;Napoli;Calcio A;Italy;RB;36;184;79
1625;Mavuba;75;Sparta Praha;Ceská Liga;France;CDM;34;172;72
1626;Özcan;75;Bayer 04 Leverkusen;Bundesliga;Austria;GK;34;187;84
1627;Young;75;Manchester United;Premier League;England;RB;33;175;65
1628;Mcgeady;75;Sunderland;EFL Championship;Republic of Ireland;LM;32;177;71
1629;Babel;75;Be?ikta? JK;Süper Lig;Holland;LM;31;185;85
1630;Marveaux;75;FC Lorient;Domino’s Ligue 2;France;CAM;32;172;66
1631;Asare;75;KAA Gent;Belgium Pro League;Ghana;CB;32;172;65
1632;Schwegler;75;Hannover 96;Bundesliga;Switzerland;CDM;31;178;74
1633;Pisculichi;75;Argentinos Juniors;Primera División;Argentina;CAM;34;175;65
1634;Silvestre;75;Sampdoria;Calcio A;Italy;CB;34;185;84
1635;Trashorras;75;Rayo Vallecano;LaLiga 1 I 2 I 3;Spain;CDM;37;179;71
1636;Kalachev;75;FC Rostov;Russian Football Premier League;Belarus;RWB;37;173;69
1637;Amorebieta;75;Independiente;Primera División;Venezuela;CB;33;191;83
1638;Ivanov;75;Akhmat Grozny;Russian Football Premier League;Russia;CAM;32;192;86
1639;Angeleri;75;San Lorenzo de Almagro;Primera División;Argentina;CB;35;182;76
1640;Kaboul;75;Watford;Premier League;France;CB;32;193;87
1641;Eduardo;75;Chelsea;Premier League;Portugal;GK;36;188;88
1642;Larsson;75;Hull City;EFL Championship;Sweden;CM;33;178;70
1643;Wright-Phillips;75;New York Red Bulls;Major League Soccer;England;ST;33;173;70
1644;Refaelov;75;Club Brugge KV;Belgium Pro League;Israel;RW;32;175;70
1645;Ward;75;Burnley;Premier League;Republic of Ireland;LB;33;184;82
1646;Shishkin;75;FC Krasnodar;Russian Football Premier League;Russia;RB;31;177;71
1647;Elm;75;Kalmar FF;Allsvenskan;Sweden;CM;30;184;75
1648;Carrizo;75;Monterrey;LIGA Bancomer MX;Argentina;GK;34;187;87
1649;Zeca;75;FC København;Alka Superliga;Greece;CDM;30;180;68
1650;Milicevic;75;KAA Gent;Belgium Pro League;Bosnia and Herzegovina;CAM;32;171;63
1651;Omar Ramos;75;CD Leganés;LaLiga Santander;Spain;RM;30;175;66
1652;Floccari;75;SPAL;Calcio A;Italy;ST;36;180;79
1653;Simpson;75;Leicester City;Premier League;England;RB;31;177;78
1654;Daniels;75;Bournemouth;Premier League;England;LB;32;178;75
1655;Eschenko;75;Spartak Moscow;Russian Football Premier League;Russia;RB;34;176;77
1656;Spolli;75;Genoa;Calcio A;Argentina;CB;35;193;90
1657;Ayala;75;Tigres U.A.N.L.;LIGA Bancomer MX;Mexico;CB;31;183;81
1658;Mcarthur;75;Crystal Palace;Premier League;Scotland;CM;30;178;66
1659;De La Bella;75;Real Sociedad;LaLiga Santander;Spain;LB;32;182;82
1660;Manu García;75;D. Alavés;LaLiga Santander;Spain;CDM;32;182;74
1661;Lössl;75;Huddersfield Town;Premier League;Denmark;GK;29;195;88
1662;Surman;75;Bournemouth;Premier League;England;CM;32;178;73
1663;Westwood;75;Sheffield Wednesday;EFL Championship;Republic of Ireland;GK;33;188;86
1664;Siqueira;75;Atlético Madrid;LaLiga Santander;Brazil;LB;32;183;76
